#t,x
0.001,0.010526126561143276
0.002,1.9300578245983075
0.003,-0.011611005889760202
0.004,-1.3919608921829518
0.005,0.014735591618677338
0.006,0.46635507182404273
0.007,-0.006030144409584035
0.008,0.6012090130757998
0.009,-0.03885543353692652
0.01,-1.469324635751748
0.011,0.047925217912370074
0.012,1.9694000460249736
0.013,-0.0669890540142358
0.014,-1.8985941339049188
0.015,0.08253144851722198
0.016,1.2913528249816795
0.017,-0.0539042916020579
0.018,-0.3305221282673053
0.019,-0.011402484061924114
0.02,-0.6934396214521052
0.021,0.0774360199469417
0.022,1.5464746904458242
0.023,-0.15666456792041522
0.024,-1.9794161008098248
0.025,0.14297928974346477
0.026,1.8430211541343422
0.027,-0.12873888700704209
0.028,-1.2024583977368974
0.029,0.08466787795439316
0.03,0.2149212550617742
0.031,0.035676806290459454
0.032,0.8228555492428218
0.033,-0.12078757158816217
0.034,-1.639380666417836
0.035,0.2131593804428216
0.036,1.9687759646910115
0.037,-0.20391967160738927
0.038,-1.7948887006888732
0.039,0.18070373031050502
0.04,1.1056812333693153
0.041,-0.07537928647117034
0.042,-0.08962384175017388
0.043,-0.06080558740107715
0.044,-0.9276450388918445
0.045,0.19242676010504384
0.046,1.6940706992275634
0.047,-0.2828452997324721
0.048,-1.9853221779598489
0.049,0.2979893267477742
0.05,1.71565710306015
0.051,-0.22955713134820177
0.052,-0.9624888875120975
0.053,0.08171378601582734
0.054,-0.03733979439736239
0.055,0.10259446148231036
0.056,1.016228732176151
0.057,-0.27486720238358453
0.058,-1.7495026900973654
0.059,0.3598089589236621
0.06,1.9647615075433658
0.061,-0.37182754869479173
0.062,-1.6448245396272985
0.063,0.27539306442890393
0.064,0.8496395805138343
0.065,-0.09201267953136905
0.066,0.14392380801602764
0.067,-0.13962684959317073
0.068,-1.1137064660669815
0.069,0.32154331283437565
0.07,1.7731362548265537
0.071,-0.4402393338727832
0.072,-1.942519242276535
0.073,0.407753497706513
0.074,1.548622329360949
0.075,-0.29273848594035945
0.076,-0.744221716712712
0.077,0.07119881530339525
0.078,-0.28308457493312733
0.079,0.17068953669105782
0.08,1.1969124579958976
0.081,-0.3989205976070129
0.082,-1.8281384526335942
0.083,0.5041713887018398
0.084,1.901706629915471
0.085,-0.4788727917460931
0.086,-1.474135353540815
0.087,0.3166432514113945
0.088,0.636265307898949
0.089,-0.03483855348317215
0.09,0.4059566217775717
0.091,-0.2545891661852658
0.092,-1.277023864884901
0.093,0.49109597314165887
0.094,1.8369973620710174
0.095,-0.5787025613747709
0.096,-1.8542412492056302
0.097,0.5103768264935167
0.098,1.3610047451550886
0.099,-0.30141961460300604
0.1,-0.5094718279644295
0.101,-0.0009687170896565567
0.102,-0.4845073006834646
0.103,0.309764451311765
0.104,1.3677546846070434
0.105,-0.5608988040449495
0.106,-1.8305872748388567
0.107,0.6506248617490539
0.108,1.786330785585308
0.109,-0.5516904377842721
0.11,-1.2595530745120322
0.111,0.30191478830044033
0.112,0.3897907670560603
0.113,0.058821905802508005
0.114,0.6111848223307719
0.115,-0.3892540289615892
0.116,-1.4190255403946563
0.117,0.6414851014940444
0.118,1.8300648148889678
0.119,-0.7205035678138928
0.12,-1.7441099346800994
0.121,0.6048534027643399
0.122,1.1633849865327217
0.123,-0.2956036699495173
0.124,-0.26589343229503426
0.125,-0.08366148961718382
0.126,-0.7108719738648052
0.127,0.4756938489031301
0.128,1.469434074819324
0.129,-0.727495965603359
0.13,-1.8328049364109167
0.131,0.7765600370646887
0.132,1.6639311681068072
0.133,-0.6293999933030638
0.134,-1.039806312076865
0.135,0.28894958171015517
0.136,0.1423356599198079
0.137,0.14955364775705537
0.138,0.805119769952674
0.139,-0.5556229822877246
0.14,-1.5320157595350432
0.141,0.8105255748080465
0.142,1.7974214022814936
0.143,-0.8384102634759222
0.144,-1.58842342640939
0.145,0.6253432707836574
0.146,0.9547461306895132
0.147,-0.2588857750124153
0.148,-0.018834912901113054
0.149,-0.21610935564193295
0.15,-0.8985898085770856
0.151,0.6516390084988889
0.152,1.5265522705618326
0.153,-0.9065454798018989
0.154,-1.761187829053875
0.155,0.8794200452706331
0.156,1.5124867828052355
0.157,-0.6469322224864484
0.158,-0.8077686844498592
0.159,0.22735295736047756
0.16,-0.09886272307347187
0.161,0.29941828299466783
0.162,0.9545532448801135
0.163,-0.7217447993994136
0.164,-1.5734673340801235
0.165,0.9661962854107069
0.166,1.7343279269766108
0.167,-0.9433468418129893
0.168,-1.3961637377369467
0.169,0.6461132721204358
0.17,0.7089252335678423
0.171,-0.15076305945894525
0.172,0.1986557499690651
0.173,-0.39215471093650506
0.174,-1.0370815585224589
0.175,0.8222690794122193
0.176,1.5691072804613808
0.177,-1.0467832899633336
0.178,-1.6850608665409879
0.179,0.9749183365080295
0.18,1.3281698347042354
0.181,-0.6464884882777416
0.182,-0.5987525790715124
0.183,0.11163080808812317
0.184,-0.282841112775484
0.185,0.4592894996035229
0.186,1.0908413348918744
0.187,-0.9058779422992691
